Cell,position_theta,position_z,position_theta_degrees,position_z_mm,amplitude,frequency
short_soak,92,5,276,57.650000000000006,0.0824791791547759,
short_soak,93,5,279,57.650000000000006,0.0863509086407295,
short_soak,94,5,282,57.650000000000006,0.085685925152114,
short_soak,95,5,285,57.650000000000006,0.0778545077996757,
short_soak,96,5,288,57.650000000000006,0.0730633525516116,
short_soak,97,5,291,57.650000000000006,0.0710366006460847,
short_soak,98,5,294,57.650000000000006,0.0735046600813148,
short_soak,99,5,297,57.650000000000006,0.067873227913508,
short_soak,100,5,300,57.650000000000006,0.0651633416302878,
short_soak,101,5,303,57.650000000000006,0.061774409197496,
short_soak,102,5,306,57.650000000000006,0.0565365983229447,
short_soak,103,5,309,57.650000000000006,0.0611162760983843,
short_soak,104,5,312,57.650000000000006,0.0540773011394837,
short_soak,105,5,315,57.650000000000006,0.0518030052154379,
short_soak,106,5,318,57.650000000000006,0.0555307713083624,
short_soak,107,5,321,57.650000000000006,0.0418749107778733,
short_soak,108,5,324,57.650000000000006,0.0487425065355606,
short_soak,109,5,327,57.650000000000006,0.0545541282766338,
short_soak,110,5,330,57.650000000000006,0.0591796816067659,
short_soak,111,5,333,57.650000000000006,0.0578991449892816,
short_soak,112,5,336,57.650000000000006,0.0596998762299289,
short_soak,113,5,339,57.650000000000006,0.0491373373584615,
short_soak,114,5,342,57.650000000000006,0.0417889831352832,
short_soak,115,5,345,57.650000000000006,0.0418539093988545,
short_soak,116,5,348,57.650000000000006,0.0397163514150335,
short_soak,117,5,351,57.650000000000006,0.0400619899595708,
short_soak,118,5,354,57.650000000000006,0.0419638207468337,
short_soak,119,5,357,57.650000000000006,0.0457680530632279,
short_soak,0,6,0,54.650000000000006,0.0493671114109845,
short_soak,1,6,3,54.650000000000006,0.0561600420990218,
short_soak,2,6,6,54.650000000000006,0.056011438690175,
short_soak,3,6,9,54.650000000000006,0.0466779973128176,
short_soak,4,6,12,54.650000000000006,0.0411957460206526,
short_soak,5,6,15,54.650000000000006,0.0356680981171203,
short_soak,6,6,18,54.650000000000006,0.043932295788291,
short_soak,7,6,21,54.650000000000006,0.0411222957747424,
short_soak,8,6,24,54.650000000000006,0.0428913810147373,
short_soak,9,6,27,54.650000000000006,0.0450424056989627,
short_soak,10,6,30,54.650000000000006,0.0458633807413028,
short_soak,11,6,33,54.650000000000006,0.0490518953379361,
short_soak,12,6,36,54.650000000000006,0.055834483468932,
short_soak,13,6,39,54.650000000000006,0.0588648638403681,
short_soak,14,6,42,54.650000000000006,0.0615188117565875,
short_soak,15,6,45,54.650000000000006,0.0668849142646424,
short_soak,16,6,48,54.650000000000006,0.058802810261601,
short_soak,17,6,51,54.650000000000006,0.0567256593114762,
short_soak,18,6,54,54.650000000000006,0.0512414741150399,
short_soak,19,6,57,54.650000000000006,0.0491852504107658,
short_soak,20,6,60,54.650000000000006,0.0464299071037098,
short_soak,21,6,63,54.650000000000006,0.0473384398958332,
short_soak,22,6,66,54.650000000000006,0.0416389270886013,
short_soak,23,6,69,54.650000000000006,0.0498775212947953,
short_soak,24,6,72,54.650000000000006,0.0477529755696906,
short_soak,25,6,75,54.650000000000006,0.0521908617525633,
short_soak,26,6,78,54.650000000000006,0.0581400913921012,
short_soak,27,6,81,54.650000000000006,0.0594060582735029,
short_soak,28,6,84,54.650000000000006,0.062421829344901,
short_soak,29,6,87,54.650000000000006,0.0615872085504457,
short_soak,30,6,90,54.650000000000006,0.0660265383099737,
short_soak,31,6,93,54.650000000000006,0.0648612874589142,
short_soak,32,6,96,54.650000000000006,0.065147100278056,
short_soak,33,6,99,54.650000000000006,0.0636566898972882,
short_soak,34,6,102,54.650000000000006,0.0653230302686459,
short_soak,35,6,105,54.650000000000006,0.0620842663695141,
short_soak,36,6,108,54.650000000000006,0.0657813177535517,
short_soak,37,6,111,54.650000000000006,0.0676963263744168,
short_soak,38,6,114,54.650000000000006,0.0701601709593186,
short_soak,39,6,117,54.650000000000006,0.0726480190263873,
short_soak,40,6,120,54.650000000000006,0.0739525846604333,
short_soak,41,6,123,54.650000000000006,0.0694958283960921,
short_soak,42,6,126,54.650000000000006,0.0653253416653215,
short_soak,43,6,129,54.650000000000006,0.0670530482186188,
short_soak,44,6,132,54.650000000000006,0.0577169700993885,
short_soak,45,6,135,54.650000000000006,0.055430971927734,
short_soak,46,6,138,54.650000000000006,0.056398816059488,
short_soak,47,6,141,54.650000000000006,0.050681233377553,
short_soak,48,6,144,54.650000000000006,0.057320185988996,
short_soak,49,6,147,54.650000000000006,0.0633494929892698,
short_soak,50,6,150,54.650000000000006,0.0649524360723585,
short_soak,51,6,153,54.650000000000006,0.0599313541520277,
short_soak,52,6,156,54.650000000000006,0.0547068019662493,
short_soak,53,6,159,54.650000000000006,0.0469341563246768,
short_soak,54,6,162,54.650000000000006,0.0388371516371748,
short_soak,55,6,165,54.650000000000006,0.0370298663026274,
short_soak,56,6,168,54.650000000000006,0.0326071480703088,
short_soak,57,6,171,54.650000000000006,0.0348542846739354,
short_soak,58,6,174,54.650000000000006,0.0365848288284373,
short_soak,59,6,177,54.650000000000006,0.0437417021650479,
short_soak,60,6,180,54.650000000000006,0.0458717325719301,
short_soak,61,6,183,54.650000000000006,0.0510176530167994,
short_soak,62,6,186,54.650000000000006,0.0576006043945135,
short_soak,63,6,189,54.650000000000006,0.0525761363489618,
short_soak,64,6,192,54.650000000000006,0.0444275194217534,
short_soak,65,6,195,54.650000000000006,0.0392970481180305,
short_soak,66,6,198,54.650000000000006,0.039335640801666,
short_soak,67,6,201,54.650000000000006,0.0427612675854325,
short_soak,68,6,204,54.650000000000006,0.0432123308134507,
short_soak,69,6,207,54.650000000000006,0.0448954719957919,
short_soak,70,6,210,54.650000000000006,0.0460120854339899,
short_soak,71,6,213,54.650000000000006,0.0535386821144405,
short_soak,72,6,216,54.650000000000006,0.0587487066184547,
short_soak,73,6,219,54.650000000000006,0.0640576415720545,
short_soak,74,6,222,54.650000000000006,0.061540137691983,
short_soak,75,6,225,54.650000000000006,0.0622215822793163,
short_soak,76,6,228,54.650000000000006,0.0568749859416596,
short_soak,77,6,231,54.650000000000006,0.0562894011583448,
short_soak,78,6,234,54.650000000000006,0.0550757722315653,
short_soak,79,6,237,54.650000000000006,0.0478271511284493,
short_soak,80,6,240,54.650000000000006,0.0485903993041321,
short_soak,81,6,243,54.650000000000006,0.0502613773764218,
short_soak,82,6,246,54.650000000000006,0.04398297410858,
short_soak,83,6,249,54.650000000000006,0.0461455266603303,
short_soak,84,6,252,54.650000000000006,0.0503806993204359,
short_soak,85,6,255,54.650000000000006,0.0494126886287237,
short_soak,86,6,258,54.650000000000006,0.0564165037070174,
short_soak,87,6,261,54.650000000000006,0.0601232081916046,
short_soak,88,6,264,54.650000000000006,0.0613328194575776,
short_soak,89,6,267,54.650000000000006,0.0692351957673334,
short_soak,90,6,270,54.650000000000006,0.0710077940625089,
short_soak,91,6,273,54.650000000000006,0.0711973529558453,
short_soak,92,6,276,54.650000000000006,0.0749273658589968,
short_soak,93,6,279,54.650000000000006,0.0747739581881128,
short_soak,94,6,282,54.650000000000006,0.0703617945206136,
short_soak,95,6,285,54.650000000000006,0.0716923898786787,
short_soak,96,6,288,54.650000000000006,0.0640153957466481,
short_soak,97,6,291,54.650000000000006,0.0661273369798669,
short_soak,98,6,294,54.650000000000006,0.0615872486569415,
short_soak,99,6,297,54.650000000000006,0.0659053747430503,
short_soak,100,6,300,54.650000000000006,0.0592756397327602,
short_soak,101,6,303,54.650000000000006,0.058593679812613,
short_soak,102,6,306,54.650000000000006,0.0557984929432947,
short_soak,103,6,309,54.650000000000006,0.0540070936166493,
short_soak,104,6,312,54.650000000000006,0.0491894156016957,
short_soak,105,6,315,54.650000000000006,0.0428821460154524,
short_soak,106,6,318,54.650000000000006,0.0465412409182474,
short_soak,107,6,321,54.650000000000006,0.044786018885025,
short_soak,108,6,324,54.650000000000006,0.0442258656669554,
short_soak,109,6,327,54.650000000000006,0.047846330094822,
short_soak,110,6,330,54.650000000000006,0.0532902602931899,
short_soak,111,6,333,54.650000000000006,0.0572323065088346,
short_soak,112,6,336,54.650000000000006,0.0542898430746328,
short_soak,113,6,339,54.650000000000006,0.0484665488960931,
short_soak,114,6,342,54.650000000000006,0.0387471712752617,
short_soak,115,6,345,54.650000000000006,0.0381093496664066,
short_soak,116,6,348,54.650000000000006,0.0396529040430948,
short_soak,117,6,351,54.650000000000006,0.0370495264305574,
short_soak,118,6,354,54.650000000000006,0.0379267246168388,
short_soak,119,6,357,54.650000000000006,0.0440534627763054,
short_soak,0,7,0,51.650000000000006,0.0475554460467724,
short_soak,1,7,3,51.650000000000006,0.0537002615955288,
short_soak,2,7,6,51.650000000000006,0.0578304838676685,
short_soak,3,7,9,51.650000000000006,0.0501835543848589,
short_soak,4,7,12,51.650000000000006,0.0552738927961833,
short_soak,5,7,15,51.650000000000006,0.0399502486540188,
short_soak,6,7,18,51.650000000000006,0.0394521358451931,
short_soak,7,7,21,51.650000000000006,0.0380864761432939,
short_soak,8,7,24,51.650000000000006,0.0375286954340217,
short_soak,9,7,27,51.650000000000006,0.0386332869178125,
short_soak,10,7,30,51.650000000000006,0.0400131784425017,
short_soak,11,7,33,51.650000000000006,0.0405984405933323,
short_soak,12,7,36,51.650000000000006,0.048443263603602,
short_soak,13,7,39,51.650000000000006,0.0538474938404656,
short_soak,14,7,42,51.650000000000006,0.0531766485965687,
short_soak,15,7,45,51.650000000000006,0.0552293311494657,
short_soak,16,7,48,51.650000000000006,0.0510548423728058,
short_soak,17,7,51,51.650000000000006,0.0536804972138381,
short_soak,18,7,54,51.650000000000006,0.0490874694017947,
short_soak,19,7,57,51.650000000000006,0.0456698854227393,
short_soak,20,7,60,51.650000000000006,0.0426397972598123,
short_soak,21,7,63,51.650000000000006,0.0441109601514372,
short_soak,22,7,66,51.650000000000006,0.0427459223509831,
short_soak,23,7,69,51.650000000000006,0.0456268352889738,
short_soak,24,7,72,51.650000000000006,0.0488960763931706,
short_soak,25,7,75,51.650000000000006,0.0452574365749582,
short_soak,26,7,78,51.650000000000006,0.0489945368240301,
short_soak,27,7,81,51.650000000000006,0.052420117456527,
short_soak,28,7,84,51.650000000000006,0.0613085104451018,
short_soak,29,7,87,51.650000000000006,0.0610077703784702,
short_soak,30,7,90,51.650000000000006,0.0634053951915036,
short_soak,31,7,93,51.650000000000006,0.0615174248239568,
short_soak,32,7,96,51.650000000000006,0.061065223537003,
short_soak,33,7,99,51.650000000000006,0.0625342731178882,
short_soak,34,7,102,51.650000000000006,0.0629381303751751,
short_soak,35,7,105,51.650000000000006,0.0592111947221948,
short_soak,36,7,108,51.650000000000006,0.0593031584584221,
short_soak,37,7,111,51.650000000000006,0.0621655256625637,
short_soak,38,7,114,51.650000000000006,0.0674183442705488,
short_soak,39,7,117,51.650000000000006,0.0729755080725058,
short_soak,40,7,120,51.650000000000006,0.0693481288553836,
short_soak,41,7,123,51.650000000000006,0.064597775246022,
short_soak,42,7,126,51.650000000000006,0.0611461884344497,
short_soak,43,7,129,51.650000000000006,0.0625519036359991,
short_soak,44,7,132,51.650000000000006,0.0608691272376896,
short_soak,45,7,135,51.650000000000006,0.0519730516755079,
short_soak,46,7,138,51.650000000000006,0.0552618819522704,
short_soak,47,7,141,51.650000000000006,0.0605892939387726,
short_soak,48,7,144,51.650000000000006,0.0540161894911364,
short_soak,49,7,147,51.650000000000006,0.0563787846127003,
short_soak,50,7,150,51.650000000000006,0.062240455534329,
short_soak,51,7,153,51.650000000000006,0.066516139252477,
short_soak,52,7,156,51.650000000000006,0.0597914341684117,
short_soak,53,7,159,51.650000000000006,0.0516095522528013,
short_soak,54,7,162,51.650000000000006,0.0413759372684275,
short_soak,55,7,165,51.650000000000006,0.0362351124007968,
short_soak,56,7,168,51.650000000000006,0.0398323421156976,
short_soak,57,7,171,51.650000000000006,0.0396234840480367,
short_soak,58,7,174,51.650000000000006,0.0405784808854108,
short_soak,59,7,177,51.650000000000006,0.0416710844216146,
short_soak,60,7,180,51.650000000000006,0.0479699166340135,
short_soak,61,7,183,51.650000000000006,0.0518398483318229,
short_soak,62,7,186,51.650000000000006,0.0586126303409983,
short_soak,63,7,189,51.650000000000006,0.053789053023438,
short_soak,64,7,192,51.650000000000006,0.0532612341346825,
short_soak,65,7,195,51.650000000000006,0.0448690509495747,
short_soak,66,7,198,51.650000000000006,0.0406368360790911,
short_soak,67,7,201,51.650000000000006,0.038672645653742,
short_soak,68,7,204,51.650000000000006,0.0381788693961905,
short_soak,69,7,207,51.650000000000006,0.0405632780484335,
short_soak,70,7,210,51.650000000000006,0.0413869043623986,
short_soak,71,7,213,51.650000000000006,0.0443510125816797,
short_soak,72,7,216,51.650000000000006,0.0500743082408508,
short_soak,73,7,219,51.650000000000006,0.0531982347038816,
short_soak,74,7,222,51.650000000000006,0.0573542075825448,
short_soak,75,7,225,51.650000000000006,0.058600083370268,
short_soak,76,7,228,51.650000000000006,0.0528485118932278,
short_soak,77,7,231,51.650000000000006,0.0540959327901795,
short_soak,78,7,234,51.650000000000006,0.048853526800096,
short_soak,79,7,237,51.650000000000006,0.0480268454186225,
short_soak,80,7,240,51.650000000000006,0.0441780947803362,
short_soak,81,7,243,51.650000000000006,0.0461576402426319,
short_soak,82,7,246,51.650000000000006,0.0449462754494758,
short_soak,83,7,249,51.650000000000006,0.0448914317179224,
short_soak,84,7,252,51.650000000000006,0.0482315767655746,
short_soak,85,7,255,51.650000000000006,0.0462650311535391,
short_soak,86,7,258,51.650000000000006,0.0511225782457834,
short_soak,87,7,261,51.650000000000006,0.0499460859702122,
short_soak,88,7,264,51.650000000000006,0.0564116647803311,
short_soak,89,7,267,51.650000000000006,0.0574442631300114,
short_soak,90,7,270,51.650000000000006,0.0642053049472589,
short_soak,91,7,273,51.650000000000006,0.0649859091765936,
short_soak,92,7,276,51.650000000000006,0.0676649392118651,
short_soak,93,7,279,51.650000000000006,0.0694984914270089,
short_soak,94,7,282,51.650000000000006,0.0674555351503243,
short_soak,95,7,285,51.650000000000006,0.0634340429503428,
short_soak,96,7,288,51.650000000000006,0.0593955424258923,
short_soak,97,7,291,51.650000000000006,0.059493548740986,
short_soak,98,7,294,51.650000000000006,0.0631151556214659,
short_soak,99,7,297,51.650000000000006,0.0654150526532658,
short_soak,100,7,300,51.650000000000006,0.0604189265900452,
short_soak,101,7,303,51.650000000000006,0.0568233651206374,
short_soak,102,7,306,51.650000000000006,0.0558498288243405,
short_soak,103,7,309,51.650000000000006,0.0525446486903146,
short_soak,104,7,312,51.650000000000006,0.0531528410445608,
short_soak,105,7,315,51.650000000000006,0.0424016187192065,
short_soak,106,7,318,51.650000000000006,0.0471083541144765,
short_soak,107,7,321,51.650000000000006,0.0512180540266722,
short_soak,108,7,324,51.650000000000006,0.0448914878205909,
short_soak,109,7,327,51.650000000000006,0.0503546241804932,
short_soak,110,7,330,51.650000000000006,0.0521821480549334,
short_soak,111,7,333,51.650000000000006,0.0600936477220023,
short_soak,112,7,336,51.650000000000006,0.0599043437691833,
short_soak,113,7,339,51.650000000000006,0.0556056442496302,
short_soak,114,7,342,51.650000000000006,0.0477048121314692,
short_soak,115,7,345,51.650000000000006,0.0418577847245648,
short_soak,116,7,348,51.650000000000006,0.0373838937596418,
short_soak,117,7,351,51.650000000000006,0.0345824314385141,
short_soak,118,7,354,51.650000000000006,0.0401396320240149,
short_soak,119,7,357,51.650000000000006,0.0438554736275649,
short_soak,0,8,0,48.650000000000006,0.0435590449086033,
short_soak,1,8,3,48.650000000000006,0.0479742516415181,
short_soak,2,8,6,48.650000000000006,0.053561035359894,
short_soak,3,8,9,48.650000000000006,0.0529785772623257,
short_soak,4,8,12,48.650000000000006,0.0473214987864291,
short_soak,5,8,15,48.650000000000006,0.042390991363616,
short_soak,6,8,18,48.650000000000006,0.0351613710491728,
short_soak,7,8,21,48.650000000000006,0.0381367547747138,
short_soak,8,8,24,48.650000000000006,0.0360911547706094,
short_soak,9,8,27,48.650000000000006,0.039121519635678,
short_soak,10,8,30,48.650000000000006,0.0395241779631295,
short_soak,11,8,33,48.650000000000006,0.0359062499141439,
short_soak,12,8,36,48.650000000000006,0.0408234886195742,
short_soak,13,8,39,48.650000000000006,0.0421153706547826,
short_soak,14,8,42,48.650000000000006,0.0464519377371551,
short_soak,15,8,45,48.650000000000006,0.0480409141057981,
short_soak,16,8,48,48.650000000000006,0.0486109605945047,
short_soak,17,8,51,48.650000000000006,0.0491342513602032,
short_soak,18,8,54,48.650000000000006,0.0441448128475171,
short_soak,19,8,57,48.650000000000006,0.0417825428262624,
short_soak,20,8,60,48.650000000000006,0.0407330246823283,
short_soak,21,8,63,48.650000000000006,0.0401594822760018,
short_soak,22,8,66,48.650000000000006,0.0458259307903014,
short_soak,23,8,69,48.650000000000006,0.0421900076854967,
short_soak,24,8,72,48.650000000000006,0.0484889676941774,
short_soak,25,8,75,48.650000000000006,0.0482193751339156,
short_soak,26,8,78,48.650000000000006,0.0502067603631436,
short_soak,27,8,81,48.650000000000006,0.0514429345163603,
short_soak,28,8,84,48.650000000000006,0.0535440883895561,
short_soak,29,8,87,48.650000000000006,0.0566276887343242,
short_soak,30,8,90,48.650000000000006,0.0592679946347657,
short_soak,31,8,93,48.650000000000006,0.0617143293125822,
short_soak,32,8,96,48.650000000000006,0.0580471475610776,
short_soak,33,8,99,48.650000000000006,0.0548832980570117,
short_soak,34,8,102,48.650000000000006,0.0575951769577954,
short_soak,35,8,105,48.650000000000006,0.0561959106132836,
short_soak,36,8,108,48.650000000000006,0.0567698366787836,
short_soak,37,8,111,48.650000000000006,0.0590847962310009,
short_soak,38,8,114,48.650000000000006,0.0612210430879529,
short_soak,39,8,117,48.650000000000006,0.0657497791721099,
short_soak,40,8,120,48.650000000000006,0.0648591092274887,
short_soak,41,8,123,48.650000000000006,0.0613931715873638,
short_soak,42,8,126,48.650000000000006,0.0606988640891484,
short_soak,43,8,129,48.650000000000006,0.0588967266372964,
short_soak,44,8,132,48.650000000000006,0.0615007160992451,
short_soak,45,8,135,48.650000000000006,0.0557746214493218,
short_soak,46,8,138,48.650000000000006,0.0491234207177746,
short_soak,47,8,141,48.650000000000006,0.0519524320531061,
short_soak,48,8,144,48.650000000000006,0.0466363083029005,
short_soak,49,8,147,48.650000000000006,0.0545373294965032,
short_soak,50,8,150,48.650000000000006,0.0596315613638875,
short_soak,51,8,153,48.650000000000006,0.0564964678151086,
short_soak,52,8,156,48.650000000000006,0.0578309846562888,
short_soak,53,8,159,48.650000000000006,0.0526101357402194,
short_soak,54,8,162,48.650000000000006,0.0465349884646805,
short_soak,55,8,165,48.650000000000006,0.0410534151965929,
short_soak,56,8,168,48.650000000000006,0.0396374433345597,
short_soak,57,8,171,48.650000000000006,0.0349864116866105,
short_soak,58,8,174,48.650000000000006,0.0412071789907856,
short_soak,59,8,177,48.650000000000006,0.0416354127121275,
short_soak,60,8,180,48.650000000000006,0.0462272474263216,
short_soak,61,8,183,48.650000000000006,0.0538148359835725,
short_soak,62,8,186,48.650000000000006,0.0572679453826608,
short_soak,63,8,189,48.650000000000006,0.0582182791556463,
short_soak,64,8,192,48.650000000000006,0.0540668508226329,
short_soak,65,8,195,48.650000000000006,0.0474354259790853,
short_soak,66,8,198,48.650000000000006,0.0412374903807048,
short_soak,67,8,201,48.650000000000006,0.0433442743072651,
short_soak,68,8,204,48.650000000000006,0.0396968926140878,
short_soak,69,8,207,48.650000000000006,0.0428079886370295,
short_soak,70,8,210,48.650000000000006,0.0426860124338557,
short_soak,71,8,213,48.650000000000006,0.0431927642362532,
short_soak,72,8,216,48.650000000000006,0.0466788089571601,
short_soak,73,8,219,48.650000000000006,0.0471237949205418,
short_soak,74,8,222,48.650000000000006,0.0487577221932839,
short_soak,75,8,225,48.650000000000006,0.0495055288654784,
short_soak,76,8,228,48.650000000000006,0.052395003692903,
short_soak,77,8,231,48.650000000000006,0.046833877412741,
short_soak,78,8,234,48.650000000000006,0.047167199386154,
short_soak,79,8,237,48.650000000000006,0.0456575173747411,
short_soak,80,8,240,48.650000000000006,0.0457951665423541,
short_soak,81,8,243,48.650000000000006,0.0434417228134096,
short_soak,82,8,246,48.650000000000006,0.0475411340852382,
short_soak,83,8,249,48.650000000000006,0.0432488708054621,
short_soak,84,8,252,48.650000000000006,0.0473213602757297,
short_soak,85,8,255,48.650000000000006,0.0487553005169489,
short_soak,86,8,258,48.650000000000006,0.0458138479194664,
short_soak,87,8,261,48.650000000000006,0.0516869639312113,
short_soak,88,8,264,48.650000000000006,0.0527493635508896,
short_soak,89,8,267,48.650000000000006,0.0567953850617925,
short_soak,90,8,270,48.650000000000006,0.0576344344293525,
short_soak,91,8,273,48.650000000000006,0.0586029962211624,
short_soak,92,8,276,48.650000000000006,0.0614392019586957,
short_soak,93,8,279,48.650000000000006,0.0619019887867162,
short_soak,94,8,282,48.650000000000006,0.0601740626265366,
short_soak,95,8,285,48.650000000000006,0.0564873530654428,
short_soak,96,8,288,48.650000000000006,0.0584453430179359,
short_soak,97,8,291,48.650000000000006,0.0554388602312704,
short_soak,98,8,294,48.650000000000006,0.0545852785637043,
short_soak,99,8,297,48.650000000000006,0.0570321085985372,
short_soak,100,8,300,48.650000000000006,0.0569677460411614,
short_soak,101,8,303,48.650000000000006,0.0593479807900578,
short_soak,102,8,306,48.650000000000006,0.0518473249685938,
short_soak,103,8,309,48.650000000000006,0.0518810053193491,
short_soak,104,8,312,48.650000000000006,0.0547301064461348,
short_soak,105,8,315,48.650000000000006,0.0487193502671441,
short_soak,106,8,318,48.650000000000006,0.0442954230839855,
short_soak,107,8,321,48.650000000000006,0.0459616004784132,
short_soak,108,8,324,48.650000000000006,0.0396746809908699,
short_soak,109,8,327,48.650000000000006,0.0495120202122105,
short_soak,110,8,330,48.650000000000006,0.0483820388311698,
short_soak,111,8,333,48.650000000000006,0.0525835731892935,
short_soak,112,8,336,48.650000000000006,0.0530086688953079,
short_soak,113,8,339,48.650000000000006,0.0531590347540361,
short_soak,114,8,342,48.650000000000006,0.0457056565963073,
short_soak,115,8,345,48.650000000000006,0.0407024745976936,
short_soak,116,8,348,48.650000000000006,0.0365662002522086,
short_soak,117,8,351,48.650000000000006,0.0365342617746108,
short_soak,118,8,354,48.650000000000006,0.0375296510713431,
short_soak,119,8,357,48.650000000000006,0.0391612002080058,
short_soak,0,9,0,45.650000000000006,0.036817675491039,
short_soak,1,9,3,45.650000000000006,0.0418308743062196,
short_soak,2,9,6,45.650000000000006,0.0425371460752406,
short_soak,3,9,9,45.650000000000006,0.0483973605330161,
short_soak,4,9,12,45.650000000000006,0.0433828664319928,
short_soak,5,9,15,45.650000000000006,0.0397053429758173,
short_soak,6,9,18,45.650000000000006,0.0394047007807657,
short_soak,7,9,21,45.650000000000006,0.0365141423512759,
short_soak,8,9,24,45.650000000000006,0.0386094095190539,
short_soak,9,9,27,45.650000000000006,0.0371706492483367,
short_soak,10,9,30,45.650000000000006,0.0350543057745284,
short_soak,11,9,33,45.650000000000006,0.0353580025851122,
short_soak,12,9,36,45.650000000000006,0.033764811852394,
short_soak,13,9,39,45.650000000000006,0.0367969694900874,
short_soak,14,9,42,45.650000000000006,0.0400337440497195,
short_soak,15,9,45,45.650000000000006,0.0410067633039875,
short_soak,16,9,48,45.650000000000006,0.0441914005349423,
short_soak,17,9,51,45.650000000000006,0.0412986657246744,
short_soak,18,9,54,45.650000000000006,0.0404964200592664,
short_soak,19,9,57,45.650000000000006,0.0373730504437655,
short_soak,20,9,60,45.650000000000006,0.0350153580018969,
short_soak,21,9,63,45.650000000000006,0.0337662856943862,
short_soak,22,9,66,45.650000000000006,0.0389800263569168,
short_soak,23,9,69,45.650000000000006,0.0400768808965483,
short_soak,24,9,72,45.650000000000006,0.042857481284547,
short_soak,25,9,75,45.650000000000006,0.042286199568452,
short_soak,26,9,78,45.650000000000006,0.041672177471796,
short_soak,27,9,81,45.650000000000006,0.046568948496915,
short_soak,28,9,84,45.650000000000006,0.0462960330139441,
short_soak,29,9,87,45.650000000000006,0.0455933121360301,
short_soak,30,9,90,45.650000000000006,0.0502084409515238,
short_soak,31,9,93,45.650000000000006,0.0519618274057309,
short_soak,32,9,96,45.650000000000006,0.050766225863647,
short_soak,33,9,99,45.650000000000006,0.0505001943761262,
short_soak,34,9,102,45.650000000000006,0.0520023959099292,
short_soak,35,9,105,45.650000000000006,0.0477583594722342,
short_soak,36,9,108,45.650000000000006,0.0524358220881547,
short_soak,37,9,111,45.650000000000006,0.0505385983889296,
short_soak,38,9,114,45.650000000000006,0.0559067853742909,
short_soak,39,9,117,45.650000000000006,0.0529057705913369,
short_soak,40,9,120,45.650000000000006,0.0526161539633444,
short_soak,41,9,123,45.650000000000006,0.0539475134423195,
short_soak,42,9,126,45.650000000000006,0.0519796794781339,
short_soak,43,9,129,45.650000000000006,0.0515994264295108,
short_soak,44,9,132,45.650000000000006,0.0551342934431659,
short_soak,45,9,135,45.650000000000006,0.0522091254418343,
short_soak,46,9,138,45.650000000000006,0.0422171708486036,
short_soak,47,9,141,45.650000000000006,0.0449016763620838,
short_soak,48,9,144,45.650000000000006,0.0398220771445445,
short_soak,49,9,147,45.650000000000006,0.0450992420581503,
short_soak,50,9,150,45.650000000000006,0.0490835938643676,
short_soak,51,9,153,45.650000000000006,0.0577928819088511,
short_soak,52,9,156,45.650000000000006,0.056300851168785,
short_soak,53,9,159,45.650000000000006,0.0494391326430288,
short_soak,54,9,162,45.650000000000006,0.0451896580542911,
short_soak,55,9,165,45.650000000000006,0.0398851789764872,
short_soak,56,9,168,45.650000000000006,0.0370622859301557,
short_soak,57,9,171,45.650000000000006,0.0328659268207415,
short_soak,58,9,174,45.650000000000006,0.03592357495597,
short_soak,59,9,177,45.650000000000006,0.0405261375214526,
short_soak,60,9,180,45.650000000000006,0.0433408129813611,
short_soak,61,9,183,45.650000000000006,0.046596209961202,
short_soak,62,9,186,45.650000000000006,0.0499449167769028,
short_soak,63,9,189,45.650000000000006,0.0538176331357107,
short_soak,64,9,192,45.650000000000006,0.051653346534772,
short_soak,65,9,195,45.650000000000006,0.0460572957875569,
short_soak,66,9,198,45.650000000000006,0.0457534077731163,
short_soak,67,9,201,45.650000000000006,0.041899756493578,
short_soak,68,9,204,45.650000000000006,0.0387204036150724,
short_soak,69,9,207,45.650000000000006,0.0398962862116936,
short_soak,70,9,210,45.650000000000006,0.0409030548467038,
short_soak,71,9,213,45.650000000000006,0.0428257557332695,
short_soak,72,9,216,45.650000000000006,0.0380867553980967,
short_soak,73,9,219,45.650000000000006,0.0399260345017432,
short_soak,74,9,222,45.650000000000006,0.0415160377793431,
short_soak,75,9,225,45.650000000000006,0.0427004933799623,
short_soak,76,9,228,45.650000000000006,0.0472410766283986,
short_soak,77,9,231,45.650000000000006,0.0409515017944067,
short_soak,78,9,234,45.650000000000006,0.0408596789527233,
short_soak,79,9,237,45.650000000000006,0.0380681274356576,
short_soak,80,9,240,45.650000000000006,0.036553814569506,
short_soak,81,9,243,45.650000000000006,0.0391548161559842,
short_soak,82,9,246,45.650000000000006,0.04296313496328,
short_soak,83,9,249,45.650000000000006,0.0413535588984607,
short_soak,84,9,252,45.650000000000006,0.0392708036559284,
short_soak,85,9,255,45.650000000000006,0.0441828555980985,
short_soak,86,9,258,45.650000000000006,0.0422614767027899,
short_soak,87,9,261,45.650000000000006,0.0468613151673071,
short_soak,88,9,264,45.650000000000006,0.0473492084549686,
short_soak,89,9,267,45.650000000000006,0.0474134683314965,
short_soak,90,9,270,45.650000000000006,0.0495005462974589,
short_soak,91,9,273,45.650000000000006,0.0516773736465926,
short_soak,92,9,276,45.650000000000006,0.0527605747272266,
short_soak,93,9,279,45.650000000000006,0.052547299801661,
short_soak,94,9,282,45.650000000000006,0.0540572760998912,
